dataset,surrogate,target,attack,sample_id,success,queries,steps,linf,error
cifar100,resnet18,vgg16,elpd_blend,65,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,66,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,67,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,68,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,69,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,70,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,71,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,72,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,73,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,74,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,75,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,76,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,77,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,78,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,79,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,80,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,81,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,82,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,83,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,84,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,85,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,86,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,87,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,88,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,89,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,90,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,91,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,92,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,93,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,94,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,95,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,96,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,97,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,98,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,99,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,100,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,101,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,102,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,103,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,104,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,105,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,106,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,107,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,108,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,109,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,110,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,111,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,112,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,113,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,114,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,115,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,116,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,117,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,118,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,119,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,120,True,17,1,0.007843151688575745,
cifar100,resnet18,vgg16,elpd_blend,121,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,122,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,123,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,124,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,125,True,51,3,0.02352944016456604,
cifar100,resnet18,vgg16,elpd_blend,126,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,127,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,128,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,129,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,130,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,131,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,132,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,133,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,134,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,135,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,136,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,137,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,138,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,139,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,140,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,141,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,142,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,143,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,144,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,145,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,146,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,147,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,148,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,149,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,150,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,151,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,152,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,153,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,154,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,155,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,156,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,157,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,158,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,159,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,160,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,161,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,162,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,163,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,164,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,165,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,166,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,167,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,168,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,169,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,170,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,171,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,172,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,173,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,174,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,175,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,176,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,177,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,178,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,179,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,180,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,181,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,182,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,183,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,184,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,185,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,186,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,187,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,188,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,189,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,190,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,191,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,192,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,193,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,194,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,195,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,196,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,197,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,198,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,199,True,17,1,0.007843166589736938,
