[2026-05-18T03:16:54] [INFO] Experiment ID: 20260518_031654
[2026-05-18T03:16:54] [INFO] Device: mps
[2026-05-18T03:16:54] [INFO] Config: ExperimentConfig(attack=AttackConfig(epsilon=0.03137254901960784, alpha=0.00784313725490196, iters=10), ensemble=EnsembleConfig(fgsm_weight=0.4, pgd_weight=0.3, bim_weight=0.3), reproducibility=ReproducibilityConfig(seed=42, deterministic=False, benchmark=True), batch_size=128, num_epochs=10, learning_rate=0.001, num_workers=None, pin_memory=None, data_dir='./data', prefer_cuda=False, device_warmup=True, device_warmup_iters=3, verbose=True, log_dir='outputs/logs')
[2026-05-18T03:16:54] [INFO] Loading CIFAR-10 with batch_size=128
[2026-05-18T03:16:56] [INFO] Train batches: 391, Test batches: 79
[2026-05-18T03:23:22] [INFO] Batch 330: loss=0.8460, acc=0.7109
[2026-05-18T03:23:23] [INFO] Batch 340: loss=0.6725, acc=0.7344
[2026-05-18T03:23:24] [INFO] Batch 350: loss=0.6782, acc=0.7891
[2026-05-18T03:23:26] [INFO] Batch 360: loss=0.7367, acc=0.7656
[2026-05-18T03:23:27] [INFO] Batch 370: loss=0.7058, acc=0.7344
[2026-05-18T03:23:30] [INFO] Batch 380: loss=0.6504, acc=0.7891
[2026-05-18T03:23:31] [INFO] Batch 390: loss=0.7157, acc=0.7375
[2026-05-18T03:23:35] [INFO] Epoch 06 | Loss=0.7950 | TrainAcc=0.7218 | TestAcc=0.7171
[2026-05-18T03:23:35] [INFO] Batch 0: loss=0.8295, acc=0.7422
[2026-05-18T03:23:38] [INFO] Batch 10: loss=0.9011, acc=0.6641
[2026-05-18T03:23:39] [INFO] Batch 20: loss=0.7147, acc=0.7188
[2026-05-18T03:23:40] [INFO] Batch 30: loss=0.8426, acc=0.7031
[2026-05-18T03:23:42] [INFO] Batch 40: loss=0.8190, acc=0.7266
[2026-05-18T03:23:43] [INFO] Batch 50: loss=0.6421, acc=0.7812
[2026-05-18T03:23:45] [INFO] Batch 60: loss=0.8191, acc=0.6719
[2026-05-18T03:23:47] [INFO] Batch 70: loss=0.6912, acc=0.7578
[2026-05-18T03:23:48] [INFO] Batch 80: loss=0.7866, acc=0.6797
[2026-05-18T03:23:50] [INFO] Batch 90: loss=0.7662, acc=0.7578
[2026-05-18T03:23:51] [INFO] Batch 100: loss=0.5864, acc=0.7734
[2026-05-18T03:23:53] [INFO] Batch 110: loss=0.7081, acc=0.7656
[2026-05-18T03:23:54] [INFO] Batch 120: loss=0.6659, acc=0.7891
[2026-05-18T03:23:56] [INFO] Batch 130: loss=0.7939, acc=0.7266
[2026-05-18T03:23:57] [INFO] Batch 140: loss=0.7628, acc=0.7656
[2026-05-18T03:23:58] [INFO] Batch 150: loss=0.7276, acc=0.7188
[2026-05-18T03:24:00] [INFO] Batch 160: loss=0.7718, acc=0.6875
[2026-05-18T03:24:01] [INFO] Batch 170: loss=0.8006, acc=0.7266
